Description,Specification,Ratings,Price,Original_price,Discount,Reviews
"MSI Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) Modern 14 C12M-446IN Thin and Light Laptop  (14 Inch, Urban Silver, 1.4 Kg)","[['Sales Package', 'Laptop, Power adapter'], ['Model Number', 'Modern 14 C12M-446IN'], ['Part Number', '9S7-14J111-446'], ['Model Name', 'Modern 14 C12M-446IN'], ['Color', 'Urban Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking, Entertainment'], ['Power Supply', '65W adapter'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'No']]","['4.3', '4.3', '4.2', '4.4']","['₹33,990']","['₹54,990']",['38% off'],"['163 Ratings & 26 Reviews', '(163)', '(1,791)', '(362)']"
"realme Book Prime Intel Core i5 11th Gen 11320H - (8 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 Inch, Grey, 1.47 Kg)","[['Sales Package', 'Laptop, Charging Cable, Power Adaptor, User Guide'], ['Model Number', 'CloudPro002'], ['Part Number', '130290120137'], ['Model Name', 'CloudPro002'], ['Series', 'Book Prime'], ['Color', 'Grey'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Up to 12Hours'], ['MS Office Provided', 'No']]","['4.2', '4.2', '3.6', '4.2']","['₹47,999']","['₹69,999']",['31% off'],"['335 Ratings & 44 Reviews', '(335)', '(372)', '(1,791)']"
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 5500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) 15ACH6 Gaming Laptop  (15.6 Inch, Shadow Black, 2.25 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15ACH6'], ['Part Number', '82K20289IN'], ['Model Name', '15ACH6'], ['Series', 'IdeaPad Gaming 3'], ['Color', 'Shadow Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['MS Office Provided', 'No']]","['3.7', '3.7', '4.1', '3.8']","['₹47,990']","['₹77,990']",['38% off'],"['7 Ratings & 1 Reviews', '(7)', '(237)', '(81)']"
"Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and Light Laptop  (15.6 inch, Cloud Grey, 1.58 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15AMN7'], ['Part Number', '82VG009MIN|82VG00EVIN/ 82VG00JJIN'], ['Model Name', '15AMN7'], ['Series', 'IdeaPad Slim 1'], ['Color', 'Cloud Grey'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto to 9.86 Hours'], ['MS Office Provided', 'Yes']]","['4', '4', '4', '4']","['₹33,990']","['₹64,090']",['46% off'],"['93 Ratings & 4 Reviews', '(93)', '(73)', '(3,956)']"
"Acer Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) AL15-51 Laptop  (15.6 inch, Steel Gray)",[],"['4.3', '4.3', '4', '3.9']","['₹43,990']","['₹61,990']",['29% off'],"['46 Ratings & 2 Reviews', '(46)', '(73)', '(5,026)']"
"ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) E510MA-EJ011WS Thin and Light Laptop  (15.6 Inch, Black, 1.57 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'E510MA-EJ011WS'], ['Part Number', '90NB0Q65-M013T0 | 90NB0Q65-M010F0'], ['Model Name', 'E510MA-EJ011WS'], ['Series', 'Vivobook Go 15'], ['Color', 'Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Power Supply', '33W AC Adapter'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.1', '4.1', '4', '4.2']","['₹27,990']","['₹36,990']",['24% off'],"['1,097 Ratings & 115 Reviews', '(1,097)', '(73)', '(1,791)']"
"Lenovo IdeaPad Slim1 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | 15ACL7 Thin and Light Laptop  (39.62 cm, Cloud Grey, 1.65 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15ACL6 | 15ACL7'], ['Part Number', '82R400BRIN'], ['Model Name', '15ALC6'], ['Series', 'IdeaPad Slim1'], ['Color', 'Cloud Grey'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 11 hours'], ['MS Office Provided', 'Yes']]","['4.2', '4.2', '3.8', '4.1']","['₹35,990']","['₹57,890']",['37% off'],"['3,424 Ratings & 360 Reviews', '(3,424)', '(3,452)', '(49,827)']"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.63 Kg, With MS Office)",[],"['4.2', '4.2', '4', '4.4']","['₹48,990']","['₹76,890']",['36% off'],"['1,368 Ratings & 119 Reviews', '(1,368)', '(3,956)', '(889)']"
"WINGS Nuvobook S1 Aluminium Alloy Metal Body Intel Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) WL-Nuvobook S1-BLU Thin and Light Laptop  (15.6 Inch, Blue, 1.60 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'WL-Nuvobook S1-BLU'], ['Part Number', 'WL-Nuvobook S1-BLU'], ['Model Name', 'WL-Nuvobook S1-BLU'], ['Series', 'Nuvobook S1 Aluminium Alloy Metal Body Intel'], ['Color', 'Blue'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 10 Hours'], ['MS Office Provided', 'No']]","['4.2', '4.2', '4.1', '4.1']","['₹24,990']","['₹49,999']",['50% off'],"['367 Ratings & 71 Reviews', '(367)', '(308)', '(241)']"
"DELL Dell Vostro 3510 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3510 Laptop  (15.6 inch, Carbon Black, 1.69 kg, With MS Office)","[['Sales Package', 'Laptop, User Manual, Adaptar'], ['Model Number', 'Vostro 3510'], ['Part Number', 'ICC-D585061WIN8'], ['Model Name', 'Vostro 3510'], ['Series', 'Dell Vostro 3510'], ['Color', 'Carbon Black'], ['Type', 'Laptop'], ['Suitable For', 'Everyday Use'], ['Battery Backup', '4 Hours When the Computer is Off'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['3.9', '3.9', '3.9', '3.8']","['₹39,629']","['₹43,074']",['7% off'],"['32 Ratings & 3 Reviews', '(32)', '(2,500)', '(89)']"
"HP Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fy5004TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15s-fy5004TU'], ['Part Number', '8K8J2PA#ACJ'], ['Model Name', '15s-fy5004TU'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.2', '4.2', '4.2']","['₹42,990']","['₹52,721']",['18% off'],"['2,407 Ratings & 194 Reviews', '(2,407)', '(1,791)']"
"DELL Vostro Intel Core i3 12th Gen 1215u - (8 GB/512 GB SSD/Windows 11 Home) 5620 Laptop  (16 inch, Silver, 1.87 kg)","[['Sales Package', 'Laptop, User manuals, Adapter'], ['Model Number', '5620'], ['Part Number', 'BTS-ICC-C783523WIN8'], ['Model Name', 'INSP 5620'], ['Series', 'Vostro'], ['Color', 'Silver'], ['Type', 'Laptop'], ['Suitable For', 'Performance, Processing & Multitasking, Everyday Use'], ['Battery Backup', '4-6 Hours'], ['Battery Cell', '4'], ['MS Office Provided', 'No']]","['3.9', '4.1']","['₹43,990']","['₹74,990']",['41% off'],"['(2,662)', '(96)']"
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and Light Laptop  (15.6 Inch, Cloud Grey, 1.65 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, Quick Start Guide, Warranty Document'], ['Model Number', '15ALC7'], ['Part Number', '82R400ERIN/82KU0238IN'], ['Model Name', 'IdeaPad 3'], ['Series', 'IdeaPad Slim 1'], ['Color', 'Cloud Grey'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 9.0 Hour'], ['Power Supply', '65W Round Tip (2 Pin, Wall Mount)'], ['MS Office Provided', 'Yes']]","['4.2', '4.2', '4', '4.2']","['₹41,190']","['₹58,390']",['29% off'],"['3,424 Ratings & 360 Reviews', '(3,424)', '(3,956)', '(1,791)']"
"Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) 15IRH8 Gaming Laptop  (15.6 inch, Storm Grey, 2.4 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15IRH8'], ['Part Number', '82XV00F4IN'], ['Model Name', '15IRH8'], ['Series', 'LOQ'], ['Color', 'Storm Grey'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Backup', 'Up to 6 hrs'], ['MS Office Provided', 'Yes']]","['4.1', '4.1', '4.3', '3.8']","['₹64,990']","['₹99,290']",['34% off'],"['103 Ratings & 10 Reviews', '(103)', '(27)', '(81)']"
"DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511,Inspiron 3000 Thin and Light Laptop  (38 cm, Carbon Black, 1.8 kg, With MS Office)",[],"['4.2', '4.2', '3.9', '4.1']","['₹38,499']","['₹58,225']",['33% off'],"['2,275 Ratings & 263 Reviews', '(2,275)', '(2,662)', '(49,827)']"
"Lenovo IP Slim 3 Chrome MediaTek MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook  (14 Inch, Abyss Blue, 1.3 Kg)",[],"['4.2', '4.2']","['₹18,990']","['₹28,690']",['33% off'],"['(1,791)', '(1,226)']"
"MSI GF63 Intel Core i5 12th Gen 12450H - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060/144 Hz) Thin GF63 12VF-268IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)","[['Sales Package', 'Laptop, battery, power adapter, user guide'], ['Model Number', 'Thin GF63 12VF-268IN'], ['Part Number', '9S7-16R821-268'], ['Model Name', 'Thin GF63 12VF-268IN'], ['Series', 'GF63'], ['Color', 'Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'No']]","['4.3', '4.3', '4.5', '3.9']","['₹86,990']","['₹1,11,990']",['22% off'],"['56 Ratings & 10 Reviews', '(56)', '(4,596)', '(5,026)']"
"MSI Katana 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) Katana 15 B12UDXK-1006IN Gaming Laptop  (15.6 Inch, Black, 2.25 Kg)","[['Sales Package', 'Laptop, Battery, Power Adapter, User Guide'], ['Model Number', 'Katana 15 B12UDXK-1006IN'], ['Part Number', '9S7-158571-1006'], ['Model Name', 'Katana 15 B12UDXK-1006IN'], ['Series', 'Katana 15'], ['Color', 'Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'No']]","['3.8', '3.8', '4.5', '3.8']","['₹72,990']","['₹93,990']",['22% off'],"['11 Ratings & 0 Reviews', '(11)', '(1,927)', '(81)']"
"realme Book Prime Intel Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Green, 1.37 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, Battery, Warranty Documents, User Guide'], ['Model Number', 'CloudPro002'], ['Part Number', '130290120210'], ['Model Name', 'Book Prime'], ['Series', 'Book Prime'], ['Color', 'Green'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Entertainment, Performance, Processing & Multitasking'], ['Battery Backup', 'Upto 12 hours'], ['Power Supply', '65W Type-C Adaptor'], ['Battery Cell', '54Wh'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '4', '3.6']","['₹56,999']","['₹74,999']",['24% off'],"['541 Ratings & 81 Reviews', '(541)', '(73)', '(372)']"
"Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) 15IRH8 Gaming Laptop  (15.6 Inch, Storm Grey, 2.4 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15IRH8'], ['Part Number', '82XV00F5IN'], ['Model Name', '15IRH8'], ['Series', 'LOQ'], ['Color', 'Storm Grey'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Everyday Use, Gaming, Processing & Multitasking'], ['Battery Backup', 'Upto 5.32 Hours'], ['Power Supply', '170W Slim Tip Adapter (3 Pin)'], ['MS Office Provided', 'Yes']]","['4.4', '4.4', '4.5', '4.5']","['₹79,990']","['₹1,03,290']",['22% off'],"['469 Ratings & 63 Reviews', '(469)', '(1,545)', '(4,596)']"
"Lenovo AMD Ryzen 3 Octa Core - (8 GB/512 GB SSD/Windows 11 Home) G4 82YTA00XIN Laptop  (14 inch, Silver Grey, With MS Office)","[['Sales Package', 'LAPTOP, ADAPTOR, MANUAL'], ['Model Number', 'G4 82YTA00XIN'], ['Part Number', '82YTA00XIN'], ['Model Name', 'V 14'], ['Color', 'Silver Grey'], ['Type', 'Laptop'], ['Suitable For', 'Performance, Everyday Use, Entertainment'], ['Battery Backup', 'Upto 8 hours'], ['MS Office Provided', 'Yes']]","['4', '3.9']","['₹29,990']","['₹65,677']",['54% off'],"['(3,956)', '(22)']"
"Lenovo Legion 5 Pro AMD Ryzen 7 Octa Core 5800H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070) 16ACH6H Gaming Laptop  (16 Inch, Storm Grey (Top), Black (Bottom), 2.45 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '16ACH6H'], ['Part Number', '82JQ011EIN'], ['Model Name', '16ACH6H'], ['Series', 'Legion 5 Pro'], ['Color', 'Storm Grey (Top), Black (Bottom)'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Backup', 'Upto 8.1 hours'], ['MS Office Provided', 'Yes']]","['4.7', '4.7', '4.2', '4']","['₹1,19,990']","['₹2,51,890']",['52% off'],"['3 Ratings & 0 Reviews', '(3)', '(2,086)', '(92)']"
"HP 15s Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5111TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15s-fq5111TU'], ['Part Number', '6P129PA#ACJ'], ['Model Name', '15s-fq4021TU'], ['Series', '15s'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '4.4']","['₹53,099']","['₹67,100']",['20% off'],"['2,111 Ratings & 145 Reviews', '(2,111)', '(15,663)']"
"HP Pavilion (2023) Eyesafe Intel Core i7 12th Gen 1260P - (16 GB/1 TB SSD/Windows 11 Home) 15-EG2039TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 Kg kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, Battery, Warranty Documents, User Guide'], ['Model Number', '15-EG2039TU'], ['Part Number', '6D4L1PA'], ['Model Name', 'EG2036TU'], ['Series', 'Pavilion (2023) Eyesafe'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.2', '4.2', '3.9']","['₹89,890']","['₹1,06,308']",['15% off'],"['191 Ratings & 15 Reviews', '(191)', '(2,662)']"
"HP Victus Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 15-fa1066TX Gaming Laptop  (15.6 Inch, Performance Blue, 2.37 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15-fa1066TX'], ['Part Number', '81H53PA#ACJ'], ['Model Name', '15-fa1066TX'], ['Series', 'Victus'], ['Color', 'Performance Blue'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Cell', '4 Cell'], ['MS Office Provided', 'Yes']]","['4.5', '4.5', '3.8', '4.5']","['₹1,08,990']","['₹1,27,764']",['14% off'],"['55 Ratings & 9 Reviews', '(55)', '(81)', '(148)']"
"HP 15s (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0028AU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.75 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15-fc0028AU'], ['Part Number', '7L032PA#ACJ'], ['Model Name', '15-fc0028AU'], ['Series', '15s (2023)'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.1', '4.1', '4', '3.9']","['₹44,190']","['₹55,691']",['20% off'],"['43 Ratings & 5 Reviews', '(43)', '(73)', '(2,662)']"
"Infinix Intel Core i7 11th Gen 1195G7 - (16 GB/1 TB SSD/Windows 11 Home) INBook X2 Plus Core i7 Thin and Light Laptop  (15.6 inch, Blue, 1.58 Kg)",[],"['4.4', '4.4', '4.1', '4.3']","['₹54,990']","['₹89,990']",['38% off'],"['10 Ratings & 0 Reviews', '(10)', '(241)', '(4,133)']"
"Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) 15IRH8 Gaming Laptop  (15.6 inch, Storm Grey, 2.4 Kg, With MS Office)",[],"['4.1', '4.1', '4.3', '3.8']","['₹64,990']","['₹99,290']",['34% off'],"['103 Ratings & 10 Reviews', '(103)', '(27)', '(81)']"
"HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5185TU Laptop  (15.6 inch, Silver, With MS Office)","[['Sales Package', 'Laptop, Manual, Adaptor'], ['Model Number', '15s-fq5185TU'], ['Part Number', '7Q6Z7PA'], ['Model Name', '15s'], ['Color', 'Silver'], ['Type', 'Laptop'], ['Suitable For', 'Learning'], ['Battery Backup', '3 Hours'], ['MS Office Provided', 'Yes']]","['3.5', '3.5', '3.9', '4.4']","['₹39,550']","['₹45,990']",['14% off'],"['8 Ratings & 1 Reviews', '(8)', '(5,026)', '(28)']"
"ASUS Vivobook Go 14 (2023) Intel Intel Core i3 12th Gen N305 - (8 GB/512 GB SSD/Windows 11 Home) E1404GA-NK322WS Thin and Light Laptop  (14 Inch, Mixed Black, 1.38 Kg, With MS Office)",[],"['4', '4', '4.2', '4.4']","['₹35,990']","['₹50,990']",['29% off'],"['89 Ratings & 8 Reviews', '(89)', '(1,791)', '(362)']"
"ASUS Vivobook 15 Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/Windows 11 Home) X515EA-EJ701WS Thin and Light Laptop  (15.6 inch, Slate Grey, 1.80 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'X515EA-EJ701WS'], ['Part Number', '90NB0TY1-M02XL0'], ['Model Name', 'X515EA-EJ701WS'], ['Series', 'Vivobook 15'], ['Color', 'Slate Grey'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '2'], ['MS Office Provided', 'Yes']]","['4.2', '4.2', '3.9', '4']","['₹59,990']","['₹80,990']",['25% off'],"['560 Ratings & 55 Reviews', '(560)', '(74)', '(80)']"
"HP Pavilion Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0207TU Thin and Light Laptop  (14 inch, Natural Silver, 1.52 kg, With MS Office)","[['Sales Package', 'Laptop, battery, adapter, cables and user manuals'], ['Model Number', '14-dy0207TU'], ['Part Number', '67G60PA#ACJ'], ['Model Name', '14-dy0207TU'], ['Series', 'Pavilion'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'Yes']]","['4.4', '4.4', '4', '3.9']","['₹55,620']","['₹63,361']",['12% off'],"['181 Ratings & 17 Reviews', '(181)', '(73)', '(2,662)']"
"ASUS Vivobook 17 Intel Core i5 11th Gen i5-1135G7 - (16 GB/512 GB SSD/Windows 11 Home) X712EA-AU521WS Laptop  (17.3 inch, Transparent Silver, 2.3 kg, With MS Office)","[['Sales Package', 'Laptop , Adaptor & Manual'], ['Model Number', 'X712EA-AU521WS'], ['Part Number', '90NB0TW1-M006S0'], ['Model Name', 'Vivobook 17'], ['Series', 'Vivobook 17'], ['Color', 'Transparent Silver'], ['Type', 'Laptop'], ['Suitable For', 'Everyday Use, Entertainment, Performance, Processing & Multitasking'], ['Battery Backup', 'Upto 6 Hrs.'], ['MS Office Provided', 'Yes']]","['3.5', '3.5', '4.5', '4.4']","['₹58,400']","['₹85,990']",['32% off'],"['17 Ratings & 4 Reviews', '(17)', '(128)', '(3,585)']"
"HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) 14-dv2153TU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '14-dv2153TU'], ['Part Number', '8Y2S3PA#ACJ'], ['Model Name', '14-dv2153TU'], ['Series', 'Pavilion'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.9', '3.9']","['₹66,999']","['₹80,596']",['16% off'],"['1,316 Ratings & 113 Reviews', '(1,316)', '(2,662)', '(358)']"
"Infinix X2 Slim Intel Intel Core i7 11th Gen 1195G7 - (16 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light Laptop  (14 inch, Gray, 1.24 kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'XL23'], ['Part Number', '71008300921'], ['Model Name', 'Inbook'], ['Series', 'X2 Slim Intel'], ['Color', 'Gray'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Everyday Use, Processing & Multitasking'], ['Battery Backup', 'Upto 11 Hours'], ['Power Supply', '65W AC Adapter'], ['MS Office Provided', 'No']]","['4.3', '4.3', '4', '3.9']","['₹48,990']","['₹69,990']",['30% off'],"['96 Ratings & 16 Reviews', '(96)', '(3,161)', '(3,461)']"
"DELL AMD Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/120 Hz) G15-5525 Gaming Laptop  (38 cm, Phantom Grey with speckles, 2.51 Kg, With MS Office)","[['Sales Package', 'Laptop, Battery, Adapter, Cables And User manuals'], ['Model Number', 'G15-5525'], ['Part Number', 'D560821WIN9B'], ['Model Name', 'G15-5525'], ['Color', 'Phantom Grey with speckles'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Backup', 'Upto 7 hours'], ['Battery Cell', '6'], ['MS Office Provided', 'Yes']]","['4.8', '4.8', '4.4', '4']","['₹93,003']","['₹1,62,377']",['42% off'],"['6 Ratings & 1 Reviews', '(6)', '(31,570)', '(325)']"
